"","PortID","PortName","allCntImpValyr","allCntImpYr","time","Year","State","PortNameTiCase","County_GEOID","CountyName"
"262","3115","SITKA, AK",102114,19376,"2014-12","2014"," AK","Sitka","02105","Hoonah-Angoon"
"263","3126","ANCHORAGE, AK",38417075,42068107,"2014-12","2014"," AK","Anchorage","02170","Matanuska-Susitna"
"264","3201","HONOLULU, HI",476379351,154529380,"2014-12","2014"," HI","Honolulu","15003","Honolulu"
"265","3202","HILO, HI",64745,32600,"2014-12","2014"," HI","Hilo","15001","Hawaii"
"266","3203","KAHULUI, HI",2018026,138643,"2014-12","2014"," HI","Kahului","15009","Maui"
"267","3206","KONA, HI",898911,114878,"2014-12","2014"," HI","Kona","15001","Hawaii"
"268","3501","MINNEAPOLIS-ST. PAUL, MN",0,0,"2014-12","2014"," MN","Minneapolis-St. Paul","27054","Hennepin"
"269","3510","DULUTH, MN - SUPERIOR, WI",44719662,3216833,"2014-12","2014"," WI","Duluth","55031","Douglas"
"270","3604","INTERNATIONAL FALLS-RANIER, MN",676626104,141175335,"2014-12","2014"," MN","International Falls","27071","Koochiching"
"271","3701","MILWAUKEE, WI",5887901,17409948,"2014-12","2014"," WI","Milwaukee","55133","Waukesha"
"272","3702","MARINETTE, WI",0,0,"2014-12","2014"," WI","Marinette","55075","Marinette"
"273","3703","GREEN BAY, WI",249685,1722,"2014-12","2014"," WI","Green Bay","55009","Brown"
"274","3707","SHEBOYGAN, WI",0,0,"2014-12","2014"," WI","Sheboygan","55117","Sheboygan"
"275","3708","RACINE, WI",362925,63205,"2014-12","2014"," WI","Racine","55101","Racine"
"276","3801","DETROIT, MI",113076256,21563178,"2014-12","2014"," MI","Detroit","26125","Oakland"
"277","3802","PORT HURON, MI",129209135,33171324,"2014-12","2014"," MI","Port Huron","26147","St. Clair"
"278","3803","SAULT STE MARIE, MI",7345274,7097000,"2014-12","2014"," MI","Sault Ste. Marie","26033","Chippewa"
"279","3804","SAGINAW-BAY CITY, MI",6955,396,"2014-12","2014"," MI","Saginaw/Bay City","26145","Saginaw"
"280","3806","GRAND RAPIDS, MI",0,0,"2014-12","2014"," MI","Grand Rapids","26081","Kent"
"281","3808","ESCANABA, MI",141022,20388,"2014-12","2014"," MI","Escanaba","26041","Delta"
"282","3809","MARQUETTE, MI",1140323,98175,"2014-12","2014"," MI","Marquette","26103","Marquette"
"283","3815","MUSKEGON, MI",168192,18212,"2014-12","2014"," MI","Muskegon","26121","Muskegon"
"284","3816","GRAND HAVEN, MI",0,0,"2014-12","2014"," MI","Grand Haven","26139","Ottawa"
"285","3818","ROGERS CITY, MI",0,0,"2014-12","2014"," MI","Rogers City","26141","Presque Isle"
"286","3843","ALPENA, MI",0,0,"2014-12","2014"," MI","Alpena","26007","Alpena"
"287","3901","CHICAGO, IL",610247281,240889723,"2014-12","2014"," IL","Chicago","17043","DuPage"
"288","3902","PEORIA, IL",7010813,80236,"2014-12","2014"," IL","Peoria","17143","Peoria"
"289","3905","GARY, IN",11904,2,"2014-12","2014"," IN","Gary","18127","Porter"
"290","4101","CLEVELAND, OH",42198656,60415804,"2014-12","2014"," OH","Cleveland","39035","Cuyahoga"
"291","4102","CINCINNATI-LAWRENCEBURG, OH",0,0,"2014-12","2014"," OH","Cincinnati","39061","Hamilton"
"292","4103","COLUMBUS, OH",0,0,"2014-12","2014"," OH","Columbus","39045","Fairfield"
"293","4104","DAYTON, OH",0,0,"2014-12","2014"," OH","Dayton","39113","Montgomery"
"294","4105","TOLEDO-SANDUSKY, OH",4382935,6419675,"2014-12","2014"," OH","Toledo","39173","Wood"
"295","4106","ERIE, PA",8644752,1158501,"2014-12","2014"," PA","Erie","42049","Erie"
"296","4117","HURON, OH",35879,19600,"2014-12","2014"," OH","Huron","39043","Erie"
"297","5201","MIAMI, FL",12026245655,2659547951,"2014-12","2014"," FL","Miami","12086","Miami-Dade"
"298","5202","KEY WEST, FL",305749,47646,"2014-12","2014"," FL","Key West","12087","Monroe"
"299","5203","PORT EVERGLADES, FL",9208428276,2851737041,"2014-12","2014"," FL","Port Everglades","12011","Broward"
"300","5204","WEST PALM BEACH, FL",331564190,152200298,"2014-12","2014"," FL","West Palm Beach","12099","Palm Beach"
"301","5205","FORT PIERCE, FL",730500,4889383,"2014-12","2014"," FL","Fort Pierce","12111","St. Lucie"
"302","5301","HOUSTON, TX",27344442292,8778298138,"2014-12","2014"," TX","Houston","48339","Montgomery"
"303","5306","TEXAS CITY, TX",7550957,15642368,"2014-12","2014"," TX","Texas City","48071","Chambers"
"304","5310","GALVESTON, TX",821184117,417918778,"2014-12","2014"," TX","Galveston","48167","Galveston"
"305","5311","FREEPORT, TX",202558528,361217273,"2014-12","2014"," TX","Freeport","48039","Brazoria"
"306","5312","CORPUS CHRISTI, TX",101805472,34229328,"2014-12","2014"," TX","Corpus Christi","48409","San Patricio"
"307","5313","PORT LAVACA, TX",216580544,285368099,"2014-12","2014"," TX","Port Lavaca","48057","Calhoun"
"308","5401","WASHINGTON, DC",2735768,2693306,"2014-12","2014"," DC","Washington","51013","Arlington"
"309","5402","ALEXANDRIA, VA",181515,10836,"2014-12","2014"," VA","Alexandria","51059","Fairfax"
"310","0101","PORTLAND, ME",242010224,75513911,"2014-12","2014"," ME","Portland","23005","Cumberland"
"311","0102","BANGOR, ME",6102633,33315121,"2014-12","2014"," ME","Bangor","23019","Penobscot"
"312","0103","EASTPORT, ME",0,0,"2014-12","2014"," ME","Eastport","23029","Washington"
"313","0105","VANCEBORO, ME",0,0,"2014-12","2014"," ME","Vanceboro","23029","Washington"
"314","0106","HOULTON, ME",0,0,"2014-12","2014"," ME","Houlton","23003","Aroostook"
"315","0108","VAN BUREN, ME",0,0,"2014-12","2014"," ME","Van Buren","23003","Aroostook"
"316","0109","MADAWASKA, ME",0,0,"2014-12","2014"," ME","Madawaska","23003","Aroostook"
"317","0110","FORT KENT, ME",0,0,"2014-12","2014"," ME","Fort Kent","23003","Aroostook"
"318","0115","CALAIS, ME",10032,2843,"2014-12","2014"," ME","Calais","23029","Washington"
"319","0118","LIMESTONE, ME",0,0,"2014-12","2014"," ME","Limestone","23003","Aroostook"
"320","0131","PORTSMOUTH, NH",43477834,7714141,"2014-12","2014"," NH","Portsmouth","33015","Rockingham"
"321","0132","BELFAST, ME",0,0,"2014-12","2014"," ME","Belfast","23027","Waldo"
"322","0152","SEARSPORT, ME",25104195,2037351,"2014-12","2014"," ME","Searsport","23027","Waldo"
"323","0401","BOSTON, MA",3798613914,1014453346,"2014-12","2014"," MA","Boston","25021","Norfolk"
"324","0403","WORCESTER, MA",0,0,"2014-12","2014"," MA","Worcester","25027","Worcester"
"325","0404","GLOUCESTER, MA",250192,11986,"2014-12","2014"," MA","Gloucester","25009","Essex"
"326","0405","NEW BEDFORD, MA",1500865,923347,"2014-12","2014"," MA","New Bedford","25005","Bristol"
"327","0406","PLYMOUTH, MA",218900,4148,"2014-12","2014"," MA","Plymouth","25023","Plymouth"
"328","0407","FALL RIVER, MA",158608,46563,"2014-12","2014"," MA","Fall River","44005","Newport"
"329","0408","SALEM, MA",3566969,3550876,"2014-12","2014"," MA","Salem","25009","Essex"
"330","0410","BRIDGEPORT, CT",0,0,"2014-12","2014"," CT","Bridgeport","09001","Fairfield"
"331","0411","HARTFORD, CT",65628,29988,"2014-12","2014"," CT","Hartford","09003","Hartford"
"332","0412","NEW HAVEN, CT",6913490,9234897,"2014-12","2014"," CT","New Haven","09009","New Haven"
"333","0413","NEW LONDON, CT",5833909,8348676,"2014-12","2014"," CT","New London","09011","New London"
"334","0501","NEWPORT, RI",354423,6091,"2014-12","2014"," RI","Newport","44005","Newport"
"335","0502","PROVIDENCE, RI",2248474,75194,"2014-12","2014"," RI","Providence","44007","Providence"
"336","0503","MELLVILLE, RI",21670,21470,"2014-12","2014"," RI","Mellville","44005","Newport"
"337","0701","OGDENSBURG, NY",92021,130530,"2014-12","2014"," NY","Ogdensburg","36089","St. Lawrence"
"338","0704","MASSENA, NY",530700,85074,"2014-12","2014"," NY","Massena","36089","St. Lawrence"
"339","0706","CAPE VINCENT, NY",10023,2666,"2014-12","2014"," NY","Cape Vincent","36045","Jefferson"
"340","0708","ALEXANDRIA BAY, NY",2035018,11937,"2014-12","2014"," NY","Alexandria Bay","36045","Jefferson"
"341","0714","CLAYTON, NY",0,0,"2014-12","2014"," NY","Clayton","36045","Jefferson"
"342","0901","BUFFALO-NIAGARA FALLS, NY",59168730,23759598,"2014-12","2014"," NY","Buffalo-Niagara Falls","36029","Erie"
"343","0903","ROCHESTER, NY",454660,55459,"2014-12","2014"," NY","Rochester","36055","Monroe"
"344","0904","OSWEGO, NY",38059405,21080886,"2014-12","2014"," NY","Oswego","36075","Oswego"
"345","0905","SODUS POINT, NY",51101,8084,"2014-12","2014"," NY","Sodus Point","36117","Wayne"
"346","0906","SYRACUSE, NY",0,0,"2014-12","2014"," NY","Syracuse","36067","Onondaga"
"347","1001","NEW YORK, NY",9827044248,2609450564,"2014-12","2014"," NY","New York","36005","Bronx"
"348","1002","ALBANY, NY",14672895,119574461,"2014-12","2014"," NY","Albany","36001","Albany"
"349","1101","PHILADELPHIA, PA",7612584326,2581445918,"2014-12","2014"," PA","Philadelphia","42017","Bucks"
"350","1102","CHESTER, PA",3320990420,669207976,"2014-12","2014"," PA","Chester","42045","Delaware"
"351","1103","WILMINGTON, DE",730928436,1157353374,"2014-12","2014"," DE","Wilmington","34033","Salem"
"352","1104","PITTSBURGH, PA",0,0,"2014-12","2014"," PA","Pittsburgh","42003","Allegheny"
"353","1105","PAULSBORO, NJ",103765,64406,"2014-12","2014"," NJ","Paulsboro","42045","Delaware"
"354","1107","CAMDEN, NJ",6914029,6797680,"2014-12","2014"," NJ","Camden","42101","Philadelphia"
"355","0101","PORTLAND, ME",264963462,73561838,"2015-12","2015"," ME","Portland","23005","Cumberland"
"356","0102","BANGOR, ME",33581,9100,"2015-12","2015"," ME","Bangor","23019","Penobscot"
"357","0103","EASTPORT, ME",197394,26143,"2015-12","2015"," ME","Eastport","23029","Washington"
"358","0105","VANCEBORO, ME",0,0,"2015-12","2015"," ME","Vanceboro","23029","Washington"
"359","0106","HOULTON, ME",0,0,"2015-12","2015"," ME","Houlton","23003","Aroostook"
"360","0108","VAN BUREN, ME",0,0,"2015-12","2015"," ME","Van Buren","23003","Aroostook"
"361","0109","MADAWASKA, ME",0,0,"2015-12","2015"," ME","Madawaska","23003","Aroostook"
"362","0110","FORT KENT, ME",0,0,"2015-12","2015"," ME","Fort Kent","23003","Aroostook"
"363","0115","CALAIS, ME",0,0,"2015-12","2015"," ME","Calais","23029","Washington"
"364","0118","LIMESTONE, ME",0,0,"2015-12","2015"," ME","Limestone","23003","Aroostook"
"365","0121","ROCKLAND, ME",0,0,"2015-12","2015"," ME","Rockland","23013","Knox"
"366","0131","PORTSMOUTH, NH",21287610,4504780,"2015-12","2015"," NH","Portsmouth","33015","Rockingham"
"367","0132","BELFAST, ME",0,0,"2015-12","2015"," ME","Belfast","23027","Waldo"
"368","0152","SEARSPORT, ME",15296985,1139303,"2015-12","2015"," ME","Searsport","23027","Waldo"
"369","0401","BOSTON, MA",4046975635,1111562254,"2015-12","2015"," MA","Boston","25021","Norfolk"
"370","0403","WORCESTER, MA",0,0,"2015-12","2015"," MA","Worcester","25027","Worcester"
"371","0404","GLOUCESTER, MA",114432,30604,"2015-12","2015"," MA","Gloucester","25009","Essex"
"372","0405","NEW BEDFORD, MA",10760409,6093077,"2015-12","2015"," MA","New Bedford","25005","Bristol"
"373","0406","PLYMOUTH, MA",115298,6334,"2015-12","2015"," MA","Plymouth","25023","Plymouth"
"374","0407","FALL RIVER, MA",290607,64979,"2015-12","2015"," MA","Fall River","44005","Newport"
"375","0408","SALEM, MA",37416207,6809805,"2015-12","2015"," MA","Salem","25009","Essex"
"376","0410","BRIDGEPORT, CT",0,0,"2015-12","2015"," CT","Bridgeport","09001","Fairfield"
"377","0411","HARTFORD, CT",0,0,"2015-12","2015"," CT","Hartford","09003","Hartford"
"378","0412","NEW HAVEN, CT",13907988,69210108,"2015-12","2015"," CT","New Haven","09009","New Haven"
"379","0413","NEW LONDON, CT",4991199,4682537,"2015-12","2015"," CT","New London","09011","New London"
"380","0501","NEWPORT, RI",106500,60600,"2015-12","2015"," RI","Newport","44005","Newport"
"381","0502","PROVIDENCE, RI",26417014,2295150,"2015-12","2015"," RI","Providence","44007","Providence"
"382","0503","MELLVILLE, RI",19290,3102,"2015-12","2015"," RI","Mellville","44005","Newport"
"383","0701","OGDENSBURG, NY",94664,24304,"2015-12","2015"," NY","Ogdensburg","36089","St. Lawrence"
"384","0704","MASSENA, NY",909394,82230,"2015-12","2015"," NY","Massena","36089","St. Lawrence"
"385","0708","ALEXANDRIA BAY, NY",4723907,15775,"2015-12","2015"," NY","Alexandria Bay","36045","Jefferson"
"386","0901","BUFFALO-NIAGARA FALLS, NY",70443879,9732863,"2015-12","2015"," NY","Buffalo-Niagara Falls","36029","Erie"
"387","0903","ROCHESTER, NY",1122550,50207,"2015-12","2015"," NY","Rochester","36055","Monroe"
"388","0904","OSWEGO, NY",7057206,3486247,"2015-12","2015"," NY","Oswego","36075","Oswego"
"389","0906","SYRACUSE, NY",0,0,"2015-12","2015"," NY","Syracuse","36067","Onondaga"
"390","1001","NEW YORK, NY",8831245810,2618290413,"2015-12","2015"," NY","New York","36005","Bronx"
"391","1002","ALBANY, NY",24571574,136174082,"2015-12","2015"," NY","Albany","36001","Albany"
"392","1101","PHILADELPHIA, PA",8269508319,2998434641,"2015-12","2015"," PA","Philadelphia","42017","Bucks"
"393","1102","CHESTER, PA",3415993488,608245810,"2015-12","2015"," PA","Chester","42045","Delaware"
"394","1103","WILMINGTON, DE",728242663,1314739909,"2015-12","2015"," DE","Wilmington","34033","Salem"
"395","1104","PITTSBURGH, PA",0,0,"2015-12","2015"," PA","Pittsburgh","42003","Allegheny"
"396","1105","PAULSBORO, NJ",50241,10029,"2015-12","2015"," NJ","Paulsboro","42045","Delaware"
"397","1107","CAMDEN, NJ",23567846,32231752,"2015-12","2015"," NJ","Camden","42101","Philadelphia"
"398","1301","ANNAPOLIS, MD",3738295,485149,"2015-12","2015"," MD","Annapolis","24003","Anne Arundel"
"399","1302","CAMBRIDGE, MD",46597,19800,"2015-12","2015"," MD","Cambridge","24019","Dorchester"
"400","1303","BALTIMORE, MD",16095327304,4535912555,"2015-12","2015"," MD","Baltimore","24005","Baltimore"
"401","1401","NORFOLK-NEWPORT NEWS, VA",41022588625,8297830130,"2015-12","2015"," VA","Norfolk-Newport News","51811","Virginia Beach"
"402","1404","RICHMOND-PETERSBURG, VA",7150340,52073002,"2015-12","2015"," VA","Richmond-Petersburg","51812","Virginia Beach"
"403","1409","CHARLESTON, WV",0,0,"2015-12","2015"," WV","Charleston","51813","Virginia Beach"
"404","1501","WILMINGTON, NC",4397490322,1213182133,"2015-12","2015"," NC","Wilmington","37129","New Hanover"
"405","1502","WINSTON-SALEM, NC",0,0,"2015-12","2015"," NC","Winston-Salem","37067","Forsyth"
"406","1503","DURHAM, NC",0,0,"2015-12","2015"," NC","Durham","37183","Wake"
"407","1511","BEAUFORT-MOREHEAD CITY, NC",192643061,163304310,"2015-12","2015"," NC","Beaufort-Morehead Cty","37031","Carteret"
"408","1512","CHARLOTTE, NC",0,0,"2015-12","2015"," NC","Charlotte","45091","York"
"409","1601","CHARLESTON, SC",45258135848,7129843211,"2015-12","2015"," SC","Charleston","45019","Charleston"
"410","1602","GEORGETOWN, SC",685857,90022,"2015-12","2015"," SC","Georgetown","45043","Georgetown"
"411","1604","COLUMBIA, SC",0,0,"2015-12","2015"," SC","Columbia","45079","Richland"
"412","2709","LONG BEACH, CA",54224272172,9881394052,"2015-12","2015"," CA","Long Beach","06059","Orange"
"413","2712","VENTURA, CA",0,0,"2015-12","2015"," CA","Ventura","06111","Ventura"
"414","2713","PORT HUENEME, CA",647222988,501989523,"2015-12","2015"," CA","Port Hueneme","06111","Ventura"
"415","2719","MORRO BAY, CA",172376,46062,"2015-12","2015"," CA","Morro Bay","06079","San Luis Obispo"
"416","2802","EUREKA, CA",1350319,54357,"2015-12","2015"," CA","Eureka","06023","Humboldt"
"417","2805","MONTEREY, CA",0,0,"2015-12","2015"," CA","Monterey","06053","Monterey"
"418","2809","SAN FRANCISCO, CA",523931273,162377491,"2015-12","2015"," CA","San Francisco","06081","San Mateo"
"419","2810","STOCKTON, CA",102570415,189403744,"2015-12","2015"," CA","Stockton","06077","San Joaquin"
"420","2811","OAKLAND, CA",25519789506,6260317428,"2015-12","2015"," CA","Oakland","06001","Alameda"
"421","2812","RICHMOND, CA",270005874,287338230,"2015-12","2015"," CA","Richmond","06001","Alameda"
"422","2815","CROCKETT, CA",22977296,45840000,"2015-12","2015"," CA","Crockett","06013","Contra Costa"
"423","2820","MARTINEZ, CA",0,0,"2015-12","2015"," CA","Martinez","06013","Contra Costa"
"424","2821","REDWOOD CITY, CA",281872,32940651,"2015-12","2015"," CA","Redwood City","06081","San Mateo"
"425","2827","SELBY, CA",0,0,"2015-12","2015"," CA","Selby","06013","Contra Costa"
"426","2829","SAN PABLO BAY, CA",395312,91650,"2015-12","2015"," CA","San Pablo Bay","06013","Contra Costa"
"427","2830","CARQUINEZ STRAIT, CA",0,0,"2015-12","2015"," CA","Carquinez Strait","06013","Contra Costa"
"428","2901","ASTORIA, OR",3281815,58904,"2015-12","2015"," OR","Astoria","41007","Clatsop"
"429","2902","NEWPORT, OR",15236,632,"2015-12","2015"," OR","Newport","41041","Lincoln"
"430","2903","COOS BAY, OR",0,0,"2015-12","2015"," OR","Coos Bay","41011","Coos"
"431","2904","PORTLAND, OR",307014277,133762403,"2015-12","2015"," OR","Portland","41067","Washington"
"432","2905","LONGVIEW, WA",8952986,23253202,"2015-12","2015"," WA","Longview","53015","Cowlitz"
"433","2908","VANCOUVER, WA",43261818,53747815,"2015-12","2015"," WA","Vancouver","53011","Clark"
"434","2909","KALAMA, WA",495973,188370,"2015-12","2015"," WA","Kalama","53015","Cowlitz"
"435","3001","SEATTLE, WA",14575628801,3363593820,"2015-12","2015"," WA","Seattle","53035","Kitsap"
"436","3002","TACOMA, WA",36856691646,5347340690,"2015-12","2015"," WA","Tacoma","53053","Pierce"
"437","3003","ABERDEEN-HOQUIAM, WA",5857741,23826204,"2015-12","2015"," WA","Aberdeen","53027","Grays Harbor"
"438","3004","BLAINE, WA",12891439,4539784,"2015-12","2015"," WA","Blaine","53073","Whatcom"
"439","3005","BELLINGHAM, WA",442087,32388,"2015-12","2015"," WA","Bellingham","53073","Whatcom"
"440","3006","EVERETT, WA",1649809251,13264133,"2015-12","2015"," WA","Everett","53061","Snohomish"
"441","3007","PORT ANGELES, WA",89654,20610,"2015-12","2015"," WA","Port Angeles","53009","Clallam"
"442","3008","PORT TOWNSEND, WA",456600,56882,"2015-12","2015"," WA","Port Townsend","53031","Jefferson"
"443","3009","SUMAS, WA",0,0,"2015-12","2015"," WA","Sumas","53073","Whatcom"
"444","3010","ANACORTES, WA",271276,8260,"2015-12","2015"," WA","Anacortes","53057","Skagit"
"445","3014","FRIDAY HARBOR, WA",95856,17317,"2015-12","2015"," WA","Friday Harbor","53055","San Juan"
"446","3023","LYNDEN, WA",0,0,"2015-12","2015"," WA","Lynden","53073","Whatcom"
"447","3026","OLYMPIA, WA",172179,3300,"2015-12","2015"," WA","Olympia","53067","Thurston"
"448","3101","JUNEAU, AK",0,0,"2015-12","2015"," AK","Juneau","02105","Hoonah-Angoon"
"449","3102","KETCHIKAN, AK",17369,3346,"2015-12","2015"," AK","Ketchikan","02130","Ketchikan Gateway"
"450","3103","SKAGWAY, AK",0,0,"2015-12","2015"," AK","Skagway","02230","Skagway"
"451","3105","WRANGELL, AK",5622,915,"2015-12","2015"," AK","Wrangell","02275","Wrangell"
"452","3111","FAIRBANKS, AK",0,0,"2015-12","2015"," AK","Fairbanks","02090","Fairbanks North Star"
"453","3115","SITKA, AK",0,0,"2015-12","2015"," AK","Sitka","02105","Hoonah-Angoon"
"454","3126","ANCHORAGE, AK",50316004,44308076,"2015-12","2015"," AK","Anchorage","02170","Matanuska-Susitna"
"455","3201","HONOLULU, HI",473392859,181815520,"2015-12","2015"," HI","Honolulu","15003","Honolulu"
"456","3202","HILO, HI",843300,184563,"2015-12","2015"," HI","Hilo","15001","Hawaii"
"457","3203","KAHULUI, HI",91758,26504,"2015-12","2015"," HI","Kahului","15009","Maui"
"458","3206","KONA, HI",881683,70529,"2015-12","2015"," HI","Kona","15001","Hawaii"
"459","3501","MINNEAPOLIS-ST. PAUL, MN",0,0,"2015-12","2015"," MN","Minneapolis-St. Paul","27054","Hennepin"
